Date,Close Price,Volume
2020-01-02,68.02601623535156,27278000
2020-01-03,67.67015075683594,23408000
2020-01-06,69.47384643554688,46768000
2020-01-07,69.33964538574219,34330000
2020-01-08,69.83318328857422,35314000
2020-01-09,70.56629943847656,33200000
2020-01-10,71.02205657958984,26258000
2020-01-13,71.57225799560547,30730000
2020-01-14,71.10308074951172,26076000
2020-01-15,71.531005859375,21550000
2020-01-16,72.07573699951172,26080000
2020-01-17,73.53498077392578,52424000
2020-01-21,73.67066955566406,48930000
2020-01-22,73.75118255615234,28458000
2020-01-23,73.79194641113281,26650000
2020-01-24,72.8714599609375,29786000
2020-01-27,71.15972900390625,34132000
2020-01-28,72.09263610839844,29724000
2020-01-29,72.40078735351562,21566000
2020-01-30,72.27901458740234,27110000
2020-01-31,71.2119140625,43822000
2020-02-03,73.68806457519531,71636000
2020-02-04,71.83965301513672,95880000
2020-02-05,71.8714599609375,36376000
2020-02-06,73.35855102539062,37822000
2020-02-07,73.51461791992188,28360000
2020-02-10,74.9832992553711,38302000
2020-02-11,75.05288696289062,34852000
2020-02-12,75.47883605957031,31042000
2020-02-13,75.21839141845703,22914000
2020-02-14,75.48379516601562,23198000
2020-02-18,75.51908874511719,25642000
2020-02-19,75.7889633178711,22746000
2020-02-20,75.3973159790039,25962000
2020-02-21,73.73080444335938,42520000
2020-02-24,70.56977081298828,49560000
2020-02-25,68.90277099609375,51580000
2020-02-26,69.1090316772461,49776000
2020-02-27,65.35553741455078,62290000
2020-02-28,66.56329345703125,80198000
2020-03-02,68.90277099609375,55430000
2020-03-03,66.48725891113281,56602000
2020-03-04,68.66816711425781,47598000
2020-03-05,65.34610748291016,54380000
2020-03-06,64.40076446533203,64640000
2020-03-09,60.42709732055664,69252000
2020-03-10,63.37839889526367,54872000
2020-03-11,60.184051513671875,54732000
2020-03-12,55.24617004394531,94326000
2020-03-13,60.3515510559082,79400000
2020-03-16,53.330162048339844,96520000
2020-03-17,55.569732666015625,83194000
2020-03-18,54.23423767089844,93044000
2020-03-19,55.252132415771484,74064000
2020-03-20,53.09208297729492,82878000
2020-03-23,52.39228439331055,83672000
2020-03-24,56.16366958618164,72468000
2020-03-25,54.752628326416016,90324000
2020-03-26,57.79935836791992,76562000
2020-03-27,55.18205261230469,62794000
2020-03-30,56.97380828857422,58736000
2020-03-31,57.75114440917969,65228000
2020-04-01,54.776485443115234,51970000
2020-04-02,55.51853561401367,56410000
2020-04-03,54.30928421020508,51374000
2020-04-06,58.80681610107422,63320000
2020-04-07,58.77550506591797,61620000
2020-04-08,59.99021911621094,40334000
2020-04-09,59.96884536743164,54028000
2020-04-13,60.15970230102539,38702000
2020-04-14,62.884361267089844,63358000
2020-04-15,62.490230560302734,42236000
2020-04-16,62.49668884277344,57896000
2020-04-17,63.56875991821289,51050000
2020-04-20,62.681575775146484,35292000
2020-04-21,60.246681213378906,49648000
2020-04-22,62.5453987121582,46296000
2020-04-23,63.17958450317383,34202000
2020-04-24,63.44947052001953,37402000
2020-04-27,63.1641845703125,44186000
2020-04-28,61.2620964050293,80700000
2020-04-29,66.70892333984375,108358000
2020-04-30,66.93357849121094,55842000
2020-05-01,65.47333526611328,48872000
2020-05-04,65.75067138671875,30806000
2020-05-05,67.04888153076172,39666000
2020-05-06,66.8704605102539,31732000
2020-05-07,68.05584716796875,30652000
2020-05-08,68.80435943603516,33326000
2020-05-11,69.76111602783203,32718000
2020-05-12,68.34908294677734,33918000
2020-05-13,67.01458740234375,40368000
2020-05-14,67.43855285644531,36660000
2020-05-15,68.24371337890625,41544000
2020-05-18,68.84610748291016,47094000
2020-05-19,68.31031799316406,31586000
2020-05-20,70.03795623779297,38262000
2020-05-21,69.91817474365234,30894000
2020-05-22,70.2407455444336,28544000
2020-05-26,70.64482116699219,44590000
2020-05-27,70.59063720703125,31684000
2020-05-28,70.48925018310547,35170000
2020-05-29,71.24871063232422,37044000
2020-06-01,71.3157958984375,25162000
2020-06-02,71.6855697631836,23442000
2020-06-03,71.53348541259766,27732000
2020-06-04,70.2934341430664,26982000
2020-06-05,71.57176208496094,42642000
2020-06-08,71.97037506103516,33878000
2020-06-09,72.17117309570312,33624000
2020-06-10,72.79840087890625,31762000
2020-06-11,69.6771240234375,47144000
2020-06-12,70.22484588623047,36676000
2020-06-15,70.61351013183594,30468000
2020-06-16,71.892333984375,30648000
2020-06-17,72.19402313232422,30610000
2020-06-18,71.27851867675781,34862000
2020-06-19,70.8073501586914,52784000
2020-06-22,72.10057830810547,29442000
2020-06-23,72.76261901855469,37752000
2020-06-24,71.20794677734375,31592000
2020-06-25,71.62544250488281,23958000
2020-06-26,67.72085571289062,97640000
2020-06-29,69.44203186035156,45074000
2020-06-30,70.47981262207031,40286000
2020-07-01,71.670166015625,42182000
2020-07-02,73.05833435058594,57218000
2020-07-06,74.53548431396484,44712000
2020-07-07,74.05188751220703,42364000
2020-07-08,74.73180389404297,31766000
2020-07-09,75.48031616210938,41836000
2020-07-10,76.49175262451172,35918000
2020-07-13,75.1607437133789,42954000
2020-07-14,75.58966064453125,38108000
2020-07-15,75.39185333251953,31026000
2020-07-16,75.29442596435547,26484000
2020-07-17,75.3903579711914,34264000
2020-07-20,77.72584533691406,30166000
2020-07-21,77.33221435546875,27486000
2020-07-22,77.77605438232422,24482000
2020-07-23,75.38539123535156,33910000
2020-07-24,74.96092987060547,29902000
2020-07-27,76.01560974121094,27124000
2020-07-28,74.73429870605469,30910000
2020-07-29,75.72136688232422,22676000
2020-07-30,76.45994567871094,36042000
2020-07-31,73.95397186279297,91468000
2020-08-03,73.69601440429688,45482000
2020-08-04,73.22584533691406,37212000
