Date,Close Price,Volume
2020-01-02,153.0422821044922,22622100
2020-01-03,151.1366729736328,21116200
2020-01-06,151.52731323242188,20813700
2020-01-07,150.145751953125,21634100
2020-01-08,152.53729248046875,27746500
2020-01-09,154.44290161132812,21385000
2020-01-10,153.7283172607422,20725900
2020-01-13,155.57676696777344,21626500
2020-01-14,154.4810791015625,23477400
2020-01-15,155.48150634765625,21417900
2020-01-16,158.3305206298828,23865400
2020-01-17,159.21658325195312,34371700
2020-01-21,158.64492797851562,29517200
2020-01-22,157.88265991210938,24138800
2020-01-23,158.85452270507812,19680800
2020-01-24,157.25375366210938,24918100
2020-01-27,154.6239471435547,32078100
2020-01-28,157.6539764404297,24899900
2020-01-29,160.1122283935547,34754500
2020-01-30,164.62860107421875,51597500
2020-01-31,162.1989288330078,36142700
2020-02-03,166.15313720703125,30107000
2020-02-04,171.62234497070312,36433300
2020-02-05,171.41270446777344,39186300
2020-02-06,174.96673583984375,27751400
2020-02-07,175.21444702148438,33529100
2020-02-10,179.7975311279297,35844300
2020-02-11,175.73855590820312,53159900
2020-02-12,175.9957733154297,47062900
2020-02-13,175.04296875,35295800
2020-02-14,176.60560607910156,23149500
2020-02-18,178.3969268798828,27792200
2020-02-19,178.9319305419922,29997500
2020-02-20,176.19943237304688,36862400
2020-02-21,170.6292724609375,48572600
2020-02-24,163.27252197265625,68311100
2020-02-25,160.57823181152344,68073300
2020-02-26,162.5845947265625,56206100
2020-02-27,151.1290740966797,93174900
2020-02-28,154.788330078125,97012700
2020-03-02,165.08782958984375,71030800
2020-03-03,157.1769256591797,71677000
2020-03-04,162.94772338867188,49814400
2020-03-05,158.8584747314453,47817300
2020-03-06,154.36798095703125,72821100
2020-03-09,143.90606689453125,70419300
2020-03-10,153.74693298339844,65354400
2020-03-11,146.7819061279297,56371600
2020-03-12,132.8613739013672,93226400
2020-03-13,151.75013732910156,92727400
2020-03-16,129.3835906982422,87905900
2020-03-17,140.03659057617188,81059800
2020-03-18,134.14166259765625,81593200
2020-03-19,136.34864807128906,85922700
2020-03-20,131.22760009765625,84866200
2020-03-23,129.9186553955078,78975200
2020-03-24,141.72772216796875,82516700
2020-03-25,140.37100219726562,75638200
2020-03-26,149.15138244628906,64568100
2020-03-27,143.02708435058594,57042300
2020-03-30,153.0876922607422,63420300
2020-03-31,150.68002319335938,77927200
2020-04-01,145.3296356201172,57969900
2020-04-02,148.33921813964844,49630700
2020-04-03,146.97300720214844,41243300
2020-04-06,157.9030303955078,67111700
2020-04-07,156.20240783691406,62769000
2020-04-08,157.76925659179688,48318200
