Date,Close Price,Volume
2020-01-02,165.53945922851562,5189300
2020-01-03,164.72657775878906,3205400
2020-01-06,171.94332885742188,8836200
2020-01-07,174.47117614746094,8272700
2020-01-08,175.7896270751953,7225100
2020-01-09,178.0399169921875,5952900
2020-01-10,178.63470458984375,5111800
2020-01-13,182.25299072265625,6202600
2020-01-14,180.53799438476562,4342300
2020-01-15,179.48721313476562,3886600
2020-01-16,181.10308837890625,3485300
2020-01-17,180.64706420898438,4577000
2020-01-21,183.6606903076172,6302400
2020-01-22,181.1625518798828,4781800
2020-01-23,182.38185119628906,4369000
2020-01-24,180.52810668945312,4653600
2020-01-27,179.14028930664062,4239400
2020-01-28,181.26170349121094,3445300
2020-01-29,180.19107055664062,2785500
2020-01-30,184.05718994140625,3715700
2020-01-31,180.72637939453125,4193300
2020-02-03,183.80935668945312,4755200
2020-02-04,186.70399475097656,3983200
2020-02-05,183.87875366210938,6162700
2020-02-06,185.10797119140625,4102700
2020-02-07,184.10675048828125,3713100
2020-02-10,187.47720336914062,3873500
2020-02-11,187.46730041503906,4299200
2020-02-12,187.81427001953125,4535400
2020-02-13,187.0013885498047,3132100
2020-02-14,188.3000030517578,3599400
2020-02-18,189.43011474609375,4957000
2020-02-19,191.1946563720703,3903200
2020-02-20,191.68040466308594,5451200
2020-02-21,187.85391235351562,5242100
2020-02-24,184.32485961914062,8463300
2020-02-25,179.69541931152344,11361100
2020-02-26,177.31625366210938,13923100
2020-02-27,170.65463256835938,9927300
2020-02-28,168.91983032226562,12640800
2020-03-02,175.22459411621094,7761000
2020-03-03,167.89878845214844,8323500
2020-03-04,174.16387939453125,5846300
2020-03-05,168.12677001953125,5797500
2020-03-06,162.65475463867188,9757700
2020-03-09,149.89654541015625,9657100
2020-03-10,159.9385223388672,11443900
2020-03-11,153.2273406982422,10341300
2020-03-12,139.36875915527344,13213000
2020-03-13,146.49632263183594,13765400
2020-03-16,123.22028350830078,13845300
2020-03-17,134.24366760253906,12191500
2020-03-18,131.09130859375,12988200
2020-03-19,138.24859619140625,10444000
2020-03-20,138.13955688476562,12450100
2020-03-23,139.2993927001953,11898300
2020-03-24,152.305419921875,11834400
2020-03-25,145.78256225585938,10639300
2020-03-26,153.3859405517578,8573100
2020-03-27,144.7317657470703,8273500
2020-03-30,148.54832458496094,7650400
2020-03-31,142.72933959960938,10429700
2020-04-01,132.89549255371094,8737600
2020-04-02,133.1532440185547,8150500
